,employee_id,cidade,cargo,lider_id,turno,salario_base,data_admissao,data_demissao,motivo_saida,faixa_preta_certificado,data_certificacao,nota_desempenho,faltas_trim,tempo_de_casa_meses
211,E100211,Curitiba,motorista_campo,L042,manha," R$ 2.947,00 ",2023-08-07,,Desconhecido,False,,"2,47",2,22
212,E100212,Florianópolis,mecanico,L021,noite," R$ 3.090,00 ",2023-07-27,2024-02-29,transferencia,False,,"1,42",1,7
213,E100213,Curitiba,mecanico,L030,manha," R$ 3.019,00 ",2023-10-31,,Desconhecido,False,,"3,56",2,20
214,E100214,Salvador,lider_geral,L006,tarde," R$ 8.515,00 ",2024-05-03,,Desconhecido,False,,"3,12",1,13
215,E100215,Fortaleza,mecanico,L037,tarde," R$ 3.438,00 ",2023-12-28,,Desconhecido,False,,"4,09",3,18
216,E100216,Fortaleza,mecanico,L007,tarde," R$ 3.402,00 ",2023-10-28,,Desconhecido,True,2025-02-09,"3,03",1,20
217,E100217,Goiânia,motorista_campo,L022,tarde," R$ 2.945,00 ",2023-09-28,2025-03-31,pedido,False,,"4,3",3,18
218,E100218,Manaus,mecanico,L006,tarde," R$ 3.288,00 ",2024-05-13,2024-04-30,transferencia,True,2025-01-29,"3,23",1,0
219,E100219,Brasília,consultor_tecnico,L012,manha," R$ 3.372,00 ",2024-01-16,,Desconhecido,False,,"2,99",0,17
220,E100220,Manaus,estoquista,L010,tarde," R$ 2.451,00 ",2024-02-01,,Desconhecido,False,,"3,68",1,16
221,E100221,Campinas,mecanico,L060,noite," R$ 3.308,00 ",2024-04-26,2024-03-31,pedido,False,,"2,91",2,0
222,E100222,Manaus,lider_geral,L006,manha," R$ 7.614,00 ",2023-07-22,,Desconhecido,False,,"1,65",1,23
223,E100223,Recife,front_atendimento,L021,tarde," R$ 2.409,00 ",2023-12-16,,Desconhecido,False,,"3,4",0,18
224,E100224,Belo Horizonte,mecanico,L046,manha," R$ 3.005,00 ",2023-09-24,,Desconhecido,False,,"2,24",0,21
225,E100225,Manaus,mecanico,L002,noite," R$ 3.520,00 ",2024-05-12,,Desconhecido,False,,"3,65",4,13
226,E100226,Brasília,soldador,L013,manha," R$ 3.363,00 ",2024-05-25,,Desconhecido,False,,"2,97",0,13
227,E100227,Brasília,mecanico,L060,noite," R$ 3.346,00 ",2023-08-24,,Desconhecido,True,2025-02-24,"2,94",1,22
228,E100228,Uberlândia,mecanico,L008,noite," R$ 3.133,00 ",2023-11-08,2024-06-30,pedido,False,,"3,16",3,7
229,E100229,Belo Horizonte,mecanico,L019,tarde," R$ 3.078,00 ",2023-09-15,,Desconhecido,True,2025-02-16,"3,21",2,21
230,E100230,Goiânia,mecanico,L059,manha," R$ 3.247,00 ",2024-03-15,2024-03-31,outros,False,,"3,74",0,0
231,E100231,Brasília,estoquista,L059,manha," R$ 2.341,00 ",2024-02-29,,Desconhecido,False,,"3,76",0,16
232,E100232,Natal,lider_geral,L025,manha," R$ 8.489,00 ",2024-06-09,,Desconhecido,False,,"3,63",1,12
233,E100233,Salvador,mecanico,L019,manha," R$ 3.278,00 ",2023-07-11,,Desconhecido,True,2025-03-02,"3,9",1,23
234,E100234,São Luís,consultor_tecnico,L008,noite," R$ 3.914,00 ",2023-08-06,,Desconhecido,False,,"4,08",1,22
235,E100235,Goiânia,estoquista,L057,manha," R$ 2.550,00 ",2023-08-06,,Desconhecido,False,,"3,13",4,22
236,E100236,Campinas,organizador_patio,L011,tarde," R$ 2.414,00 ",2024-01-03,,Desconhecido,False,,"2,57",1,17
237,E100237,Rio de Janeiro,mecanico,L039,tarde," R$ 3.240,00 ",2024-06-01,,Desconhecido,True,2025-02-15,"2,69",1,12
238,E100238,Manaus,front_atendimento,L014,tarde," R$ 2.312,00 ",2023-09-19,2025-05-31,pedido,False,,"3,27",3,20
239,E100239,Salvador,front_atendimento,L040,manha," R$ 2.417,00 ",2024-04-22,,Desconhecido,False,,"4,32",0,14
240,E100240,Goiânia,lider_area,L055,manha," R$ 5.567,00 ",2023-09-04,,Desconhecido,False,,"3,82",2,21
241,E100241,São Paulo,lider_area,L003,tarde," R$ 5.940,00 ",2023-12-09,,Desconhecido,False,,"2,6",3,18
242,E100242,Curitiba,front_atendimento,L037,manha," R$ 2.259,00 ",2024-05-17,,Desconhecido,False,,"3,18",1,13
243,E100243,Goiânia,estoquista,L023,manha," R$ 2.307,00 ",2024-05-05,2024-05-31,pedido,False,,"3,04",1,0
244,E100244,Salvador,motorista_campo,L048,tarde," R$ 3.094,00 ",2024-05-16,,Desconhecido,False,,"2,77",1,13
245,E100245,São Luís,motorista_campo,L039,tarde," R$ 2.986,00 ",2024-03-08,2025-04-30,desempenho,False,,"3,27",3,13
246,E100246,Fortaleza,front_atendimento,L015,manha," R$ 2.246,00 ",2024-04-16,,Desconhecido,False,,"4,07",2,14
247,E100247,Recife,estoquista,L040,tarde," R$ 2.602,00 ",2024-06-25,2024-03-31,pedido,False,,"3,27",1,0
248,E100248,São Paulo,mecanico,L055,tarde," R$ 3.226,00 ",2023-07-29,2024-10-31,pedido,False,,"3,58",3,15
249,E100249,Vitória,front_atendimento,L030,noite," R$ 2.390,00 ",2023-08-11,,Desconhecido,False,,"3,45",0,22
250,E100250,Campinas,soldador,L002,tarde," R$ 2.922,00 ",2023-07-30,,Desconhecido,False,,"3,85",1,23
251,E100251,Vitória,lider_area,L055,tarde," R$ 5.214,00 ",2023-10-08,,Desconhecido,False,,"3,58",0,20
252,E100252,Vitória,estoquista,L018,noite," R$ 2.484,00 ",2023-09-03,2024-10-31,pedido,False,,"2,89",1,13
253,E100253,Porto Alegre,front_atendimento,L011,noite," R$ 2.320,00 ",2023-11-25,2024-07-31,desempenho,False,,"4,02",1,8
254,E100254,Manaus,organizador_patio,L027,manha," R$ 2.437,00 ",2024-01-10,2025-04-30,pedido,False,,"4,14",4,15
255,E100255,Belo Horizonte,front_atendimento,L035,tarde," R$ 2.197,00 ",2024-02-28,2024-01-31,outros,False,,"3,51",4,0
256,E100256,Belo Horizonte,consultor_tecnico,L022,manha," R$ 3.303,00 ",2024-06-07,2024-10-31,pedido,False,,"3,35",1,4
257,E100257,São Paulo,mecanico,L042,manha," R$ 3.244,00 ",2024-02-18,,Desconhecido,False,,"2,68",1,16
258,E100258,Ribeirão Preto,motorista_campo,L027,tarde," R$ 2.974,00 ",2023-10-23,,Desconhecido,False,,"3,27",0,20
259,E100259,Campinas,mecanico,L047,manha," R$ 3.347,00 ",2023-11-27,,Desconhecido,False,,"3,59",1,19
260,E100260,Fortaleza,soldador,L028,tarde," R$ 3.346,00 ",2024-06-07,,Desconhecido,False,,"3,89",0,12
261,E100261,São Luís,mecanico,L036,noite," R$ 3.374,00 ",2024-04-29,,Desconhecido,False,,"4,24",3,14
262,E100262,Florianópolis,consultor_tecnico,L037,manha," R$ 3.229,00 ",2023-10-31,2024-10-31,desempenho,False,,"4,17",3,12
263,E100263,Fortaleza,organizador_patio,L055,tarde," R$ 2.419,00 ",2024-04-14,2024-09-30,pedido,False,,"2,61",0,5
264,E100264,Salvador,lider_area,L025,manha," R$ 6.072,00 ",2023-11-15,,Desconhecido,False,,"2,58",2,19
265,E100265,São Paulo,front_atendimento,L045,tarde," R$ 2.402,00 ",2023-11-29,2024-10-31,pedido,False,,"1,87",2,11
266,E100266,Recife,organizador_patio,L042,manha," R$ 2.338,00 ",2024-01-26,,Desconhecido,False,,"3,7",1,17
267,E100267,Belém,soldador,L050,manha," R$ 3.169,00 ",2024-04-07,2024-07-31,outros,False,,"4,31",3,3
268,E100268,Manaus,front_atendimento,L049,tarde," R$ 2.523,00 ",2024-05-03,,Desconhecido,False,,"3,49",2,13
269,E100269,Vitória,mecanico,L011,manha," R$ 3.374,00 ",2023-07-12,,Desconhecido,False,,"3,86",1,23
270,E100270,Goiânia,mecanico,L049,tarde," R$ 3.030,00 ",2024-02-15,2024-10-31,transferencia,False,,"4,41",2,8
271,E100271,Manaus,mecanico,L047,manha," R$ 2.986,00 ",2024-01-28,,Desconhecido,True,2025-03-29,"3,01",0,17
272,E100272,Porto Alegre,mecanico,L044,noite," R$ 3.330,00 ",2023-08-08,,Desconhecido,False,,"1,96",2,22
273,E100273,Florianópolis,front_atendimento,L046,manha," R$ 2.502,00 ",2024-04-13,2025-06-30,outros,False,,5,2,14
274,E100274,Florianópolis,lider_area,L011,tarde," R$ 5.536,00 ",2024-04-21,,Desconhecido,False,,"3,97",1,14
275,E100275,Uberlândia,mecanico,L056,tarde," R$ 3.624,00 ",2023-12-25,,Desconhecido,True,2025-02-26,"3,71",1,18
276,E100276,Campinas,mecanico,L054,tarde," R$ 3.953,00 ",2024-02-20,,Desconhecido,False,,"2,72",1,16
277,E100277,Fortaleza,lider_area,L042,manha," R$ 5.913,00 ",2023-11-04,2024-06-30,desempenho,False,,"3,74",2,7
278,E100278,Campinas,front_atendimento,L025,tarde," R$ 2.335,00 ",2023-11-25,,Desconhecido,False,,"3,91",7,19
279,E100279,Ribeirão Preto,front_atendimento,L025,tarde," R$ 2.291,00 ",2024-03-04,,Desconhecido,False,,"2,88",0,15
280,E100280,Brasília,consultor_tecnico,L012,tarde," R$ 3.548,00 ",2024-06-10,,Desconhecido,False,,"3,31",1,12
281,E100281,Campinas,lider_area,L010,tarde," R$ 5.232,00 ",2023-11-24,,Desconhecido,False,,"3,33",1,19
282,E100282,Belo Horizonte,lider_area,L001,manha," R$ 5.416,00 ",2023-07-25,,Desconhecido,False,,"3,84",3,23
283,E100283,Uberlândia,mecanico,L010,noite," R$ 3.527,00 ",2024-06-19,,Desconhecido,False,,"2,87",1,12
284,E100284,Campinas,motorista_campo,L029,noite," R$ 3.074,00 ",2023-10-28,,Desconhecido,False,,"2,63",2,20
285,E100285,Natal,front_atendimento,L013,noite," R$ 2.264,00 ",2024-06-18,2024-08-31,desempenho,False,,"2,97",4,2
286,E100286,São Luís,estoquista,L033,manha," R$ 2.618,00 ",2023-08-07,2024-10-31,outros,False,,"3,22",2,14
287,E100287,Recife,organizador_patio,L009,manha," R$ 2.212,00 ",2023-08-27,2024-05-31,outros,False,,"2,93",2,9
288,E100288,Florianópolis,mecanico,L052,tarde," R$ 3.061,00 ",2023-09-07,,Desconhecido,False,,"3,64",2,21
289,E100289,Ribeirão Preto,front_atendimento,L004,manha," R$ 2.234,00 ",2024-01-05,2025-03-31,pedido,False,,"2,67",2,14
290,E100290,Salvador,motorista_campo,L055,tarde," R$ 3.105,00 ",2024-06-17,,Desconhecido,False,,"4,27",1,12
291,E100291,Manaus,soldador,L047,noite," R$ 2.856,00 ",2023-09-24,2024-11-30,pedido,False,,"3,2",4,14
292,E100292,Recife,organizador_patio,L024,manha," R$ 2.331,00 ",2023-08-26,,Desconhecido,False,,"3,84",1,22
293,E100293,São Luís,consultor_tecnico,L006,manha," R$ 3.339,00 ",2023-07-09,2024-12-31,pedido,False,,"3,46",2,17
294,E100294,Porto Alegre,mecanico,L055,manha," R$ 3.382,00 ",2023-08-10,,Desconhecido,True,2025-01-15,"3,51",1,22
295,E100295,São Luís,mecanico,L031,tarde," R$ 3.274,00 ",2023-11-08,2024-05-31,outros,True,2025-01-27,"2,4",2,6
296,E100296,Belo Horizonte,lider_geral,L030,manha," R$ 9.125,00 ",2024-05-21,,Desconhecido,False,,"3,47",1,13
297,E100297,Porto Alegre,mecanico,L049,noite," R$ 2.865,00 ",2023-11-22,2024-05-31,pedido,False,,"3,93",1,6
298,E100298,Manaus,mecanico,L011,noite," R$ 2.874,00 ",2024-05-12,,Desconhecido,False,,"3,83",4,13
299,E100299,Rio de Janeiro,estoquista,L055,manha," R$ 2.583,00 ",2023-11-05,,Desconhecido,False,,4,1,19
300,E100300,Florianópolis,organizador_patio,L002,tarde," R$ 2.381,00 ",2023-07-15,2024-01-31,desempenho,False,,"4,41",3,6
301,E100301,Porto Alegre,motorista_campo,L040,tarde," R$ 2.896,00 ",2024-01-20,2024-05-31,transferencia,False,,"4,5",1,4
302,E100302,Curitiba,front_atendimento,L059,manha," R$ 2.208,00 ",2024-03-25,,Desconhecido,False,,"3,29",1,15
303,E100303,São Luís,mecanico,L058,manha," R$ 3.464,00 ",2023-11-03,,Desconhecido,False,,"4,67",2,19
304,E100304,Rio de Janeiro,front_atendimento,L024,manha," R$ 2.286,00 ",2024-05-14,2024-08-31,outros,False,,"2,47",3,3
305,E100305,Campinas,organizador_patio,L017,tarde," R$ 2.436,00 ",2024-02-11,2025-04-30,pedido,False,,"2,91",2,14
306,E100306,Natal,motorista_campo,L057,manha," R$ 2.861,00 ",2023-08-13,,Desconhecido,False,,"3,16",0,22
307,E100307,Fortaleza,lider_area,L038,tarde," R$ 5.451,00 ",2024-01-25,2024-02-29,outros,False,,"4,2",1,1
308,E100308,Manaus,soldador,L058,noite," R$ 3.137,00 ",2024-05-01,,Desconhecido,False,,"3,29",3,13
309,E100309,Belo Horizonte,front_atendimento,L058,tarde," R$ 2.283,00 ",2024-05-07,2024-07-31,pedido,False,,"3,11",2,2
310,E100310,Belo Horizonte,front_atendimento,L014,tarde," R$ 2.225,00 ",2024-06-05,2024-12-31,pedido,False,,"2,91",1,6
311,E100311,Ribeirão Preto,lider_area,L037,tarde," R$ 6.224,00 ",2023-08-18,,Desconhecido,False,,"3,29",1,22
312,E100312,São Paulo,mecanico,L054,manha," R$ 3.412,00 ",2023-11-15,,Desconhecido,False,,"4,15",1,19
313,E100313,Goiânia,motorista_campo,L017,tarde," R$ 3.299,00 ",2023-07-06,,Desconhecido,False,,"3,52",1,23
314,E100314,Vitória,mecanico,L039,noite," R$ 3.318,00 ",2023-12-09,2024-10-31,pedido,False,,"2,68",1,10
315,E100315,Rio de Janeiro,consultor_tecnico,L048,manha," R$ 3.664,00 ",2023-11-28,,Desconhecido,False,,"3,85",1,19
316,E100316,Curitiba,soldador,L054,noite," R$ 2.991,00 ",2023-12-09,2025-05-31,pedido,False,,"2,03",3,17
317,E100317,Natal,front_atendimento,L015,tarde," R$ 2.246,00 ",2024-01-15,,Desconhecido,False,,"4,64",1,17
318,E100318,Porto Alegre,front_atendimento,L011,noite," R$ 2.290,00 ",2024-05-04,,Desconhecido,False,,"2,76",1,13
319,E100319,Campinas,mecanico,L023,manha," R$ 3.134,00 ",2023-11-09,,Desconhecido,False,,"2,57",5,19
320,E100320,Florianópolis,lider_area,L032,manha," R$ 5.698,00 ",2023-11-22,,Desconhecido,False,,"3,37",6,19
321,E100321,Uberlândia,mecanico,L039,manha," R$ 3.217,00 ",2023-10-04,,Desconhecido,False,,"4,3",0,20
322,E100322,Goiânia,front_atendimento,L009,noite," R$ 2.468,00 ",2024-03-18,2024-07-31,pedido,False,,5,3,4
323,E100323,Campinas,organizador_patio,L038,noite," R$ 2.559,00 ",2024-03-08,,Desconhecido,False,,"2,56",1,15
324,E100324,São Paulo,consultor_tecnico,L002,tarde," R$ 3.493,00 ",2023-11-10,,Desconhecido,False,,"3,43",0,19
325,E100325,Vitória,consultor_tecnico,L014,noite," R$ 3.535,00 ",2023-08-03,2024-03-31,pedido,False,,"3,39",4,7
326,E100326,Manaus,mecanico,L056,manha," R$ 3.102,00 ",2024-04-14,,Desconhecido,True,2025-02-16,"2,97",3,14
327,E100327,São Paulo,lider_area,L013,tarde," R$ 6.122,00 ",2023-10-12,,Desconhecido,False,,"3,35",2,20
328,E100328,São Paulo,consultor_tecnico,L011,manha," R$ 3.293,00 ",2023-09-18,,Desconhecido,False,,"2,54",1,21
329,E100329,Recife,organizador_patio,L011,manha," R$ 2.222,00 ",2024-01-10,,Desconhecido,False,,"3,79",1,17
330,E100330,Uberlândia,mecanico,L015,manha," R$ 3.671,00 ",2023-07-30,,Desconhecido,False,,"4,02",0,23
331,E100331,Uberlândia,mecanico,L048,manha," R$ 3.453,00 ",2024-03-14,,Desconhecido,False,,"2,31",1,15
332,E100332,Belém,front_atendimento,L045,tarde," R$ 2.268,00 ",2023-10-16,2024-03-31,desempenho,False,,"3,15",2,5
333,E100333,Manaus,motorista_campo,L006,tarde," R$ 2.954,00 ",2024-04-03,,Desconhecido,False,,"3,92",2,14
334,E100334,Campinas,mecanico,L033,tarde," R$ 3.357,00 ",2024-03-25,2024-09-30,desempenho,False,,"2,67",1,6
335,E100335,Ribeirão Preto,front_atendimento,L002,manha," R$ 2.243,00 ",2024-01-19,2024-02-29,pedido,False,,"3,88",0,1
336,E100336,Curitiba,lider_area,L054,tarde," R$ 5.366,00 ",2024-06-11,,Desconhecido,False,,"3,75",7,12
337,E100337,Fortaleza,lider_area,L053,manha," R$ 5.491,00 ",2024-04-07,,Desconhecido,False,,4,3,14
338,E100338,Uberlândia,estoquista,L060,manha," R$ 2.476,00 ",2023-10-07,2025-02-28,transferencia,False,,"2,3",1,16
339,E100339,Rio de Janeiro,mecanico,L001,noite," R$ 3.224,00 ",2024-05-08,,Desconhecido,False,,"1,82",3,13
340,E100340,Belém,mecanico,L035,manha," R$ 3.508,00 ",2024-05-10,,Desconhecido,True,2025-03-15,"3,01",2,13
341,E100341,Goiânia,motorista_campo,L034,manha," R$ 3.112,00 ",2024-05-28,,Desconhecido,False,,"3,44",1,13
342,E100342,Manaus,front_atendimento,L053,manha," R$ 2.407,00 ",2024-05-09,,Desconhecido,False,,"3,58",0,13
343,E100343,São Paulo,organizador_patio,L039,manha," R$ 2.370,00 ",2024-02-26,2024-06-30,transferencia,False,,"3,77",1,4
344,E100344,Uberlândia,consultor_tecnico,L027,tarde," R$ 3.515,00 ",2023-07-17,2025-06-30,justa_causa,False,,"3,04",0,23
345,E100345,Porto Alegre,motorista_campo,L038,manha," R$ 2.895,00 ",2024-03-20,,Desconhecido,False,,"4,11",2,15
346,E100346,Curitiba,mecanico,L032,manha," R$ 3.026,00 ",2024-01-04,,Desconhecido,False,,"2,99",4,17
347,E100347,Rio de Janeiro,mecanico,L028,manha," R$ 3.325,00 ",2024-06-11,,Desconhecido,True,2025-03-15,"4,04",2,12
348,E100348,São Paulo,motorista_campo,L020,tarde," R$ 3.067,00 ",2023-11-19,2024-06-30,outros,False,,"3,57",1,7
349,E100349,São Luís,mecanico,L046,noite," R$ 3.224,00 ",2023-12-18,2024-03-31,pedido,False,,"3,03",1,3
350,E100350,São Luís,motorista_campo,L022,manha," R$ 2.921,00 ",2024-04-22,2024-07-31,pedido,False,,"2,91",2,3
351,E100351,Fortaleza,mecanico,L019,manha," R$ 3.209,00 ",2023-09-09,2024-08-31,pedido,False,,"2,66",3,11
352,E100352,Maceió,lider_area,L016,noite," R$ 5.713,00 ",2023-11-10,,Desconhecido,False,,"3,35",4,19
353,E100353,Vitória,organizador_patio,L046,manha," R$ 2.343,00 ",2023-10-24,,Desconhecido,False,,"2,76",0,20
354,E100354,Uberlândia,lider_geral,L012,manha," R$ 9.818,00 ",2024-01-27,,Desconhecido,False,,"2,76",2,17
355,E100355,Manaus,mecanico,L033,noite," R$ 2.933,00 ",2023-09-22,2024-02-29,desempenho,False,,"3,6",3,5
356,E100356,Recife,organizador_patio,L039,tarde," R$ 2.223,00 ",2024-02-21,2024-01-31,pedido,False,,"4,76",2,0
357,E100357,Maceió,mecanico,L051,tarde," R$ 3.348,00 ",2023-09-03,,Desconhecido,False,,"2,57",6,21
358,E100358,Fortaleza,estoquista,L056,tarde," R$ 2.546,00 ",2024-06-17,,Desconhecido,False,,"2,77",4,12
359,E100359,Florianópolis,lider_area,L005,manha," R$ 5.398,00 ",2024-01-30,,Desconhecido,False,,"3,73",1,17
360,E100360,Florianópolis,lider_area,L035,manha," R$ 6.014,00 ",2023-09-18,2025-02-28,justa_causa,False,,"1,92",4,17
361,E100361,Curitiba,mecanico,L031,tarde," R$ 3.007,00 ",2023-09-03,,Desconhecido,False,,"4,69",2,21
362,E100362,Recife,estoquista,L002,tarde," R$ 2.538,00 ",2024-06-05,2024-04-30,pedido,False,,"3,68",2,0
363,E100363,Natal,estoquista,L002,manha," R$ 2.355,00 ",2024-05-06,2025-01-31,justa_causa,False,,"4,22",0,8
364,E100364,Rio de Janeiro,motorista_campo,L013,manha," R$ 2.842,00 ",2024-04-19,,Desconhecido,False,,"3,01",2,14
365,E100365,Ribeirão Preto,consultor_tecnico,L047,manha," R$ 3.275,00 ",2023-10-10,2024-08-31,pedido,False,,"3,72",2,10
366,E100366,Porto Alegre,motorista_campo,L057,manha," R$ 2.975,00 ",2023-08-22,2024-08-31,outros,False,,"3,12",5,12
367,E100367,Uberlândia,front_atendimento,L045,manha," R$ 2.347,00 ",2023-10-02,2024-12-31,desempenho,False,,"3,98",3,14
368,E100368,Goiânia,mecanico,L008,tarde," R$ 3.460,00 ",2024-03-22,,Desconhecido,False,,1,2,15
369,E100369,Curitiba,front_atendimento,L005,manha," R$ 2.386,00 ",2023-07-17,2024-12-31,desempenho,False,,"4,18",1,17
370,E100370,Vitória,mecanico,L007,manha," R$ 3.365,00 ",2024-03-07,2024-02-29,outros,False,,"3,84",2,0
371,E100371,São Paulo,organizador_patio,L044,tarde," R$ 2.299,00 ",2023-11-26,,Desconhecido,False,,"3,26",0,19
372,E100372,Goiânia,front_atendimento,L041,manha," R$ 2.269,00 ",2024-01-19,2024-06-30,desempenho,False,,"2,92",3,5
373,E100373,Salvador,mecanico,L031,manha," R$ 2.927,00 ",2023-10-14,2024-04-30,pedido,True,2025-02-26,"3,16",0,6
374,E100374,Ribeirão Preto,motorista_campo,L018,tarde," R$ 2.953,00 ",2023-12-23,,Desconhecido,False,,"4,57",3,18
375,E100375,São Paulo,consultor_tecnico,L027,tarde," R$ 3.520,00 ",2023-07-17,,Desconhecido,False,,"3,08",1,23
376,E100376,Belo Horizonte,consultor_tecnico,L028,tarde," R$ 3.209,00 ",2024-04-06,,Desconhecido,False,,"2,36",1,14
377,E100377,Belo Horizonte,estoquista,L035,tarde," R$ 2.252,00 ",2023-11-15,2025-02-28,desempenho,False,,"3,76",2,15
378,E100378,Maceió,lider_geral,L027,tarde," R$ 7.692,00 ",2023-12-01,,Desconhecido,False,,"4,06",4,18
379,E100379,Brasília,mecanico,L054,tarde," R$ 3.343,00 ",2023-08-23,2024-06-30,transferencia,False,,5,1,10
380,E100380,Natal,lider_area,L003,tarde," R$ 5.768,00 ",2024-02-20,,Desconhecido,False,,"2,51",3,16
381,E100381,Campinas,mecanico,L028,manha," R$ 3.446,00 ",2023-12-05,,Desconhecido,False,,"3,2",2,18
382,E100382,Porto Alegre,front_atendimento,L044,manha," R$ 2.273,00 ",2024-01-06,2025-03-31,desempenho,False,,"2,65",1,14
383,E100383,Manaus,organizador_patio,L010,tarde," R$ 2.583,00 ",2023-10-21,,Desconhecido,False,,"3,01",1,20
384,E100384,Salvador,soldador,L039,tarde," R$ 2.985,00 ",2024-01-11,2024-01-31,justa_causa,False,,"4,13",4,0
385,E100385,Florianópolis,consultor_tecnico,L051,tarde," R$ 3.337,00 ",2023-10-05,,Desconhecido,False,,"4,09",2,20
386,E100386,Goiânia,consultor_tecnico,L012,noite," R$ 3.480,00 ",2023-09-17,,Desconhecido,False,,"4,47",3,21
387,E100387,Maceió,front_atendimento,L036,tarde," R$ 2.360,00 ",2023-08-07,,Desconhecido,False,,"3,82",3,22
388,E100388,Maceió,mecanico,L035,tarde," R$ 3.402,00 ",2023-09-09,2025-02-28,pedido,True,2025-03-20,"3,32",1,17
389,E100389,Florianópolis,mecanico,L025,manha," R$ 3.270,00 ",2024-05-12,2025-04-30,desempenho,False,,"3,67",0,11
390,E100390,Recife,motorista_campo,L038,tarde," R$ 3.079,00 ",2023-09-05,,Desconhecido,False,,"3,76",2,21
391,E100391,Natal,mecanico,L018,manha," R$ 3.471,00 ",2024-01-26,,Desconhecido,True,2025-02-25,"2,48",2,17
392,E100392,Brasília,lider_geral,L046,manha," R$ 9.358,00 ",2024-01-23,2025-04-30,pedido,False,,"4,42",5,15
393,E100393,Porto Alegre,lider_geral,L016,manha," R$ 8.530,00 ",2024-01-12,,Desconhecido,False,,"2,96",1,17
394,E100394,Salvador,consultor_tecnico,L051,manha," R$ 3.598,00 ",2023-09-14,2024-07-31,pedido,False,,"3,32",1,10
395,E100395,São Luís,mecanico,L036,tarde," R$ 3.107,00 ",2024-03-26,2024-04-30,desempenho,False,,"4,02",3,1
396,E100396,Salvador,estoquista,L004,manha," R$ 2.588,00 ",2023-10-15,,Desconhecido,False,,"3,39",2,20
397,E100397,Uberlândia,mecanico,L042,tarde," R$ 3.198,00 ",2023-10-06,2024-08-31,pedido,False,,"3,86",5,10
398,E100398,São Luís,consultor_tecnico,L049,manha," R$ 3.384,00 ",2024-04-22,2024-09-30,pedido,False,,"3,15",0,5
399,E100399,Campinas,mecanico,L060,tarde," R$ 3.352,00 ",2023-09-12,2025-01-31,transferencia,True,2025-01-18,"4,55",2,16
400,E100400,Natal,consultor_tecnico,L036,noite," R$ 3.367,00 ",2023-07-04,,Desconhecido,False,,"3,39",1,23
401,E100401,Rio de Janeiro,lider_area,L059,noite," R$ 6.123,00 ",2024-02-10,2024-11-30,pedido,False,,"3,84",0,9
402,E100402,Brasília,soldador,L055,tarde," R$ 3.288,00 ",2023-12-10,,Desconhecido,False,,"2,09",0,18
403,E100403,Belo Horizonte,front_atendimento,L005,tarde," R$ 2.289,00 ",2023-10-15,,Desconhecido,False,,"3,98",4,20
404,E100404,Natal,mecanico,L013,tarde," R$ 3.284,00 ",2023-11-20,,Desconhecido,False,,"2,99",2,19
405,E100405,Goiânia,mecanico,L046,manha," R$ 3.581,00 ",2023-11-03,,Desconhecido,False,,"3,34",3,19
406,E100406,Salvador,lider_geral,L025,manha," R$ 8.495,00 ",2024-06-01,,Desconhecido,False,,"2,86",3,12
407,E100407,São Luís,mecanico,L034,manha," R$ 3.027,00 ",2023-09-02,,Desconhecido,True,2025-03-30,"3,87",2,21
408,E100408,Recife,organizador_patio,L040,noite," R$ 2.317,00 ",2024-02-07,,Desconhecido,False,,4,1,16
409,E100409,Ribeirão Preto,mecanico,L027,manha," R$ 3.626,00 ",2023-08-26,,Desconhecido,False,,"3,66",1,22
410,E100410,Natal,organizador_patio,L035,tarde," R$ 2.210,00 ",2024-03-06,2024-02-29,transferencia,False,,"2,81",3,0
411,E100411,São Paulo,motorista_campo,L021,tarde," R$ 2.834,00 ",2024-02-02,2025-03-31,pedido,False,,"3,76",0,13
