employee_id;cidade;cargo;lider_id;turno;salario_base;data_admissao;data_demissao;motivo_saida;faixa_preta_certificado;data_certificacao;nota_desempenho;faltas_trim;tempo_de_casa_meses
E100216;Fortaleza;mecanico;L007;tarde;" R$ 3.402,00 ";28/10/2023;;;TRUE;09/02/2025;"3,03";1;20
E100217;Goiânia;motorista_campo;L022;tarde;" R$ 2.945,00 ";28/09/2023;31/03/2025;pedido;FALSE;;"4,3";3;18
E100218;Manaus;mecanico;L006;tarde;" R$ 3.288,00 ";13/05/2024;30/04/2024;transferencia;TRUE;29/01/2025;"3,23";1;0
E100219;Brasília;consultor_tecnico;L012;manha;" R$ 3.372,00 ";16/01/2024;;;FALSE;;"2,99";0;17
E100220;Manaus;estoquista;L010;tarde;" R$ 2.451,00 ";01/02/2024;;;FALSE;;"3,68";1;16
E100221;Campinas;mecanico;L060;noite;" R$ 3.308,00 ";26/04/2024;31/03/2024;pedido;FALSE;;"2,91";2;0
E100222;Manaus;lider_geral;L006;manha;" R$ 7.614,00 ";22/07/2023;;;FALSE;;"1,65";1;23
E100223;Recife;front_atendimento;L021;tarde;" R$ 2.409,00 ";16/12/2023;;;FALSE;;"3,4";0;18
E100224;Belo Horizonte;mecanico;L046;manha;" R$ 3.005,00 ";24/09/2023;;;FALSE;;"2,24";0;21
E100225;Manaus;mecanico;L002;noite;" R$ 3.520,00 ";12/05/2024;;;FALSE;;"3,65";4;13
E100226;Brasília;soldador;L013;manha;" R$ 3.363,00 ";25/05/2024;;;FALSE;;"2,97";0;13
E100227;Brasília;mecanico;L060;noite;" R$ 3.346,00 ";24/08/2023;;;TRUE;24/02/2025;"2,94";1;22
E100228;Uberlândia;mecanico;L008;noite;" R$ 3.133,00 ";08/11/2023;30/06/2024;pedido;FALSE;;"3,16";3;7
E100229;Belo Horizonte;mecanico;L019;tarde;" R$ 3.078,00 ";15/09/2023;;;TRUE;16/02/2025;"3,21";2;21
E100230;Goiânia;mecanico;L059;manha;" R$ 3.247,00 ";15/03/2024;31/03/2024;outros;FALSE;;"3,74";0;0
E100231;Brasília;estoquista;L059;manha;" R$ 2.341,00 ";29/02/2024;;;FALSE;;"3,76";0;16
E100232;Natal;lider_geral;L025;manha;" R$ 8.489,00 ";09/06/2024;;;FALSE;;"3,63";1;12
E100233;Salvador;mecanico;L019;manha;" R$ 3.278,00 ";11/07/2023;;;TRUE;02/03/2025;"3,9";1;23
E100234;São Luís;consultor_tecnico;L008;noite;" R$ 3.914,00 ";06/08/2023;;;FALSE;;"4,08";1;22
E100235;Goiânia;estoquista;L057;manha;" R$ 2.550,00 ";06/08/2023;;;FALSE;;"3,13";4;22
E100236;Campinas;organizador_patio;L011;tarde;" R$ 2.414,00 ";03/01/2024;;;FALSE;;"2,57";1;17
E100237;Rio de Janeiro;mecanico;L039;tarde;" R$ 3.240,00 ";01/06/2024;;;TRUE;15/02/2025;"2,69";1;12
E100238;Manaus;front_atendimento;L014;tarde;" R$ 2.312,00 ";19/09/2023;31/05/2025;pedido;FALSE;;"3,27";3;20
E100239;Salvador;front_atendimento;L040;manha;" R$ 2.417,00 ";22/04/2024;;;FALSE;;"4,32";0;14
E100240;Goiânia;lider_area;L055;manha;" R$ 5.567,00 ";04/09/2023;;;FALSE;;"3,82";2;21
E100241;São Paulo;lider_area;L003;tarde;" R$ 5.940,00 ";09/12/2023;;;FALSE;;"2,6";3;18
E100242;Curitiba;front_atendimento;L037;manha;" R$ 2.259,00 ";17/05/2024;;;FALSE;;"3,18";1;13
E100243;Goiânia;estoquista;L023;manha;" R$ 2.307,00 ";05/05/2024;31/05/2024;pedido;FALSE;;"3,04";1;0
E100244;Salvador;motorista_campo;L048;tarde;" R$ 3.094,00 ";16/05/2024;;;FALSE;;"2,77";1;13
E100245;São Luís;motorista_campo;L039;tarde;" R$ 2.986,00 ";08/03/2024;30/04/2025;desempenho;FALSE;;"3,27";3;13
E100246;Fortaleza;front_atendimento;L015;manha;" R$ 2.246,00 ";16/04/2024;;;FALSE;;"4,07";2;14
E100247;Recife;estoquista;L040;tarde;" R$ 2.602,00 ";25/06/2024;31/03/2024;pedido;FALSE;;"3,27";1;0
E100248;São Paulo;mecanico;L055;tarde;" R$ 3.226,00 ";29/07/2023;31/10/2024;pedido;FALSE;;"3,58";3;15
E100249;Vitória;front_atendimento;L030;noite;" R$ 2.390,00 ";11/08/2023;;;FALSE;;"3,45";0;22
E100250;Campinas;soldador;L002;tarde;" R$ 2.922,00 ";30/07/2023;;;FALSE;;"3,85";1;23
E100251;Vitória;lider_area;L055;tarde;" R$ 5.214,00 ";08/10/2023;;;FALSE;;"3,58";0;20
E100252;Vitória;estoquista;L018;noite;" R$ 2.484,00 ";03/09/2023;31/10/2024;pedido;FALSE;;"2,89";1;13
E100253;Porto Alegre;front_atendimento;L011;noite;" R$ 2.320,00 ";25/11/2023;31/07/2024;desempenho;FALSE;;"4,02";1;8
E100254;Manaus;organizador_patio;L027;manha;" R$ 2.437,00 ";10/01/2024;30/04/2025;pedido;FALSE;;"4,14";4;15
E100255;Belo Horizonte;front_atendimento;L035;tarde;" R$ 2.197,00 ";28/02/2024;31/01/2024;outros;FALSE;;"3,51";4;0
E100256;Belo Horizonte;consultor_tecnico;L022;manha;" R$ 3.303,00 ";07/06/2024;31/10/2024;pedido;FALSE;;"3,35";1;4
E100257;São Paulo;mecanico;L042;manha;" R$ 3.244,00 ";18/02/2024;;;FALSE;;"2,68";1;16
E100258;Ribeirão Preto;motorista_campo;L027;tarde;" R$ 2.974,00 ";23/10/2023;;;FALSE;;"3,27";0;20
E100259;Campinas;mecanico;L047;manha;" R$ 3.347,00 ";27/11/2023;;;FALSE;;"3,59";1;19
E100260;Fortaleza;soldador;L028;tarde;" R$ 3.346,00 ";07/06/2024;;;FALSE;;"3,89";0;12
E100261;São Luís;mecanico;L036;noite;" R$ 3.374,00 ";29/04/2024;;;FALSE;;"4,24";3;14
E100262;Florianópolis;consultor_tecnico;L037;manha;" R$ 3.229,00 ";31/10/2023;31/10/2024;desempenho;FALSE;;"4,17";3;12
E100263;Fortaleza;organizador_patio;L055;tarde;" R$ 2.419,00 ";14/04/2024;30/09/2024;pedido;FALSE;;"2,61";0;5
E100264;Salvador;lider_area;L025;manha;" R$ 6.072,00 ";15/11/2023;;;FALSE;;"2,58";2;19
E100265;São Paulo;front_atendimento;L045;tarde;" R$ 2.402,00 ";29/11/2023;31/10/2024;pedido;FALSE;;"1,87";2;11
E100266;Recife;organizador_patio;L042;manha;" R$ 2.338,00 ";26/01/2024;;;FALSE;;"3,7";1;17
E100267;Belém;soldador;L050;manha;" R$ 3.169,00 ";07/04/2024;31/07/2024;outros;FALSE;;"4,31";3;3
E100268;Manaus;front_atendimento;L049;tarde;" R$ 2.523,00 ";03/05/2024;;;FALSE;;"3,49";2;13
E100269;Vitória;mecanico;L011;manha;" R$ 3.374,00 ";12/07/2023;;;FALSE;;"3,86";1;23
E100270;Goiânia;mecanico;L049;tarde;" R$ 3.030,00 ";15/02/2024;31/10/2024;transferencia;FALSE;;"4,41";2;8
E100271;Manaus;mecanico;L047;manha;" R$ 2.986,00 ";28/01/2024;;;TRUE;29/03/2025;"3,01";0;17
E100272;Porto Alegre;mecanico;L044;noite;" R$ 3.330,00 ";08/08/2023;;;FALSE;;"1,96";2;22
E100273;Florianópolis;front_atendimento;L046;manha;" R$ 2.502,00 ";13/04/2024;30/06/2025;outros;FALSE;;5;2;14
E100274;Florianópolis;lider_area;L011;tarde;" R$ 5.536,00 ";21/04/2024;;;FALSE;;"3,97";1;14
E100275;Uberlândia;mecanico;L056;tarde;" R$ 3.624,00 ";25/12/2023;;;TRUE;26/02/2025;"3,71";1;18
E100276;Campinas;mecanico;L054;tarde;" R$ 3.953,00 ";20/02/2024;;;FALSE;;"2,72";1;16
E100277;Fortaleza;lider_area;L042;manha;" R$ 5.913,00 ";04/11/2023;30/06/2024;desempenho;FALSE;;"3,74";2;7
E100278;Campinas;front_atendimento;L025;tarde;" R$ 2.335,00 ";25/11/2023;;;FALSE;;"3,91";7;19
E100279;Ribeirão Preto;front_atendimento;L025;tarde;" R$ 2.291,00 ";04/03/2024;;;FALSE;;"2,88";0;15
E100280;Brasília;consultor_tecnico;L012;tarde;" R$ 3.548,00 ";10/06/2024;;;FALSE;;"3,31";1;12
E100281;Campinas;lider_area;L010;tarde;" R$ 5.232,00 ";24/11/2023;;;FALSE;;"3,33";1;19
E100282;Belo Horizonte;lider_area;L001;manha;" R$ 5.416,00 ";25/07/2023;;;FALSE;;"3,84";3;23
E100283;Uberlândia;mecanico;L010;noite;" R$ 3.527,00 ";19/06/2024;;;FALSE;;"2,87";1;12
E100284;Campinas;motorista_campo;L029;noite;" R$ 3.074,00 ";28/10/2023;;;FALSE;;"2,63";2;20
E100285;Natal;front_atendimento;L013;noite;" R$ 2.264,00 ";18/06/2024;31/08/2024;desempenho;FALSE;;"2,97";4;2
E100286;São Luís;estoquista;L033;manha;" R$ 2.618,00 ";07/08/2023;31/10/2024;outros;FALSE;;"3,22";2;14
E100287;Recife;organizador_patio;L009;manha;" R$ 2.212,00 ";27/08/2023;31/05/2024;outros;FALSE;;"2,93";2;9
E100288;Florianópolis;mecanico;L052;tarde;" R$ 3.061,00 ";07/09/2023;;;FALSE;;"3,64";2;21
E100289;Ribeirão Preto;front_atendimento;L004;manha;" R$ 2.234,00 ";05/01/2024;31/03/2025;pedido;FALSE;;"2,67";2;14
E100290;Salvador;motorista_campo;L055;tarde;" R$ 3.105,00 ";17/06/2024;;;FALSE;;"4,27";1;12
E100291;Manaus;soldador;L047;noite;" R$ 2.856,00 ";24/09/2023;30/11/2024;pedido;FALSE;;"3,2";4;14
E100292;Recife;organizador_patio;L024;manha;" R$ 2.331,00 ";26/08/2023;;;FALSE;;"3,84";1;22
E100293;São Luís;consultor_tecnico;L006;manha;" R$ 3.339,00 ";09/07/2023;31/12/2024;pedido;FALSE;;"3,46";2;17
E100294;Porto Alegre;mecanico;L055;manha;" R$ 3.382,00 ";10/08/2023;;;TRUE;15/01/2025;"3,51";1;22
E100295;São Luís;mecanico;L031;tarde;" R$ 3.274,00 ";08/11/2023;31/05/2024;outros;TRUE;27/01/2025;"2,4";2;6
E100296;Belo Horizonte;lider_geral;L030;manha;" R$ 9.125,00 ";21/05/2024;;;FALSE;;"3,47";1;13
E100297;Porto Alegre;mecanico;L049;noite;" R$ 2.865,00 ";22/11/2023;31/05/2024;pedido;FALSE;;"3,93";1;6
E100298;Manaus;mecanico;L011;noite;" R$ 2.874,00 ";12/05/2024;;;FALSE;;"3,83";4;13
E100299;Rio de Janeiro;estoquista;L055;manha;" R$ 2.583,00 ";05/11/2023;;;FALSE;;4;1;19
E100300;Florianópolis;organizador_patio;L002;tarde;" R$ 2.381,00 ";15/07/2023;31/01/2024;desempenho;FALSE;;"4,41";3;6
E100301;Porto Alegre;motorista_campo;L040;tarde;" R$ 2.896,00 ";20/01/2024;31/05/2024;transferencia;FALSE;;"4,5";1;4
E100302;Curitiba;front_atendimento;L059;manha;" R$ 2.208,00 ";25/03/2024;;;FALSE;;"3,29";1;15
E100303;São Luís;mecanico;L058;manha;" R$ 3.464,00 ";03/11/2023;;;FALSE;;"4,67";2;19
E100304;Rio de Janeiro;front_atendimento;L024;manha;" R$ 2.286,00 ";14/05/2024;31/08/2024;outros;FALSE;;"2,47";3;3
E100305;Campinas;organizador_patio;L017;tarde;" R$ 2.436,00 ";11/02/2024;30/04/2025;pedido;FALSE;;"2,91";2;14
E100306;Natal;motorista_campo;L057;manha;" R$ 2.861,00 ";13/08/2023;;;FALSE;;"3,16";0;22
E100307;Fortaleza;lider_area;L038;tarde;" R$ 5.451,00 ";25/01/2024;29/02/2024;outros;FALSE;;"4,2";1;1
E100308;Manaus;soldador;L058;noite;" R$ 3.137,00 ";01/05/2024;;;FALSE;;"3,29";3;13
E100309;Belo Horizonte;front_atendimento;L058;tarde;" R$ 2.283,00 ";07/05/2024;31/07/2024;pedido;FALSE;;"3,11";2;2
E100310;Belo Horizonte;front_atendimento;L014;tarde;" R$ 2.225,00 ";05/06/2024;31/12/2024;pedido;FALSE;;"2,91";1;6
E100311;Ribeirão Preto;lider_area;L037;tarde;" R$ 6.224,00 ";18/08/2023;;;FALSE;;"3,29";1;22
E100312;São Paulo;mecanico;L054;manha;" R$ 3.412,00 ";15/11/2023;;;FALSE;;"4,15";1;19
E100313;Goiânia;motorista_campo;L017;tarde;" R$ 3.299,00 ";06/07/2023;;;FALSE;;"3,52";1;23
E100314;Vitória;mecanico;L039;noite;" R$ 3.318,00 ";09/12/2023;31/10/2024;pedido;FALSE;;"2,68";1;10
E100315;Rio de Janeiro;consultor_tecnico;L048;manha;" R$ 3.664,00 ";28/11/2023;;;FALSE;;"3,85";1;19
E100316;Curitiba;soldador;L054;noite;" R$ 2.991,00 ";09/12/2023;31/05/2025;pedido;FALSE;;"2,03";3;17
E100317;Natal;front_atendimento;L015;tarde;" R$ 2.246,00 ";15/01/2024;;;FALSE;;"4,64";1;17
E100318;Porto Alegre;front_atendimento;L011;noite;" R$ 2.290,00 ";04/05/2024;;;FALSE;;"2,76";1;13
E100319;Campinas;mecanico;L023;manha;" R$ 3.134,00 ";09/11/2023;;;FALSE;;"2,57";5;19
E100320;Florianópolis;lider_area;L032;manha;" R$ 5.698,00 ";22/11/2023;;;FALSE;;"3,37";6;19
E100321;Uberlândia;mecanico;L039;manha;" R$ 3.217,00 ";04/10/2023;;;FALSE;;"4,3";0;20
E100322;Goiânia;front_atendimento;L009;noite;" R$ 2.468,00 ";18/03/2024;31/07/2024;pedido;FALSE;;5;3;4
E100323;Campinas;organizador_patio;L038;noite;" R$ 2.559,00 ";08/03/2024;;;FALSE;;"2,56";1;15
E100324;São Paulo;consultor_tecnico;L002;tarde;" R$ 3.493,00 ";10/11/2023;;;FALSE;;"3,43";0;19
E100325;Vitória;consultor_tecnico;L014;noite;" R$ 3.535,00 ";03/08/2023;31/03/2024;pedido;FALSE;;"3,39";4;7
E100326;Manaus;mecanico;L056;manha;" R$ 3.102,00 ";14/04/2024;;;TRUE;16/02/2025;"2,97";3;14
E100327;São Paulo;lider_area;L013;tarde;" R$ 6.122,00 ";12/10/2023;;;FALSE;;"3,35";2;20
E100328;São Paulo;consultor_tecnico;L011;manha;" R$ 3.293,00 ";18/09/2023;;;FALSE;;"2,54";1;21
E100329;Recife;organizador_patio;L011;manha;" R$ 2.222,00 ";10/01/2024;;;FALSE;;"3,79";1;17
E100330;Uberlândia;mecanico;L015;manha;" R$ 3.671,00 ";30/07/2023;;;FALSE;;"4,02";0;23
E100331;Uberlândia;mecanico;L048;manha;" R$ 3.453,00 ";14/03/2024;;;FALSE;;"2,31";1;15
E100332;Belém;front_atendimento;L045;tarde;" R$ 2.268,00 ";16/10/2023;31/03/2024;desempenho;FALSE;;"3,15";2;5
E100333;Manaus;motorista_campo;L006;tarde;" R$ 2.954,00 ";03/04/2024;;;FALSE;;"3,92";2;14
E100334;Campinas;mecanico;L033;tarde;" R$ 3.357,00 ";25/03/2024;30/09/2024;desempenho;FALSE;;"2,67";1;6
E100335;Ribeirão Preto;front_atendimento;L002;manha;" R$ 2.243,00 ";19/01/2024;29/02/2024;pedido;FALSE;;"3,88";0;1
E100336;Curitiba;lider_area;L054;tarde;" R$ 5.366,00 ";11/06/2024;;;FALSE;;"3,75";7;12
E100337;Fortaleza;lider_area;L053;manha;" R$ 5.491,00 ";07/04/2024;;;FALSE;;4;3;14
E100338;Uberlândia;estoquista;L060;manha;" R$ 2.476,00 ";07/10/2023;28/02/2025;transferencia;FALSE;;"2,3";1;16
E100339;Rio de Janeiro;mecanico;L001;noite;" R$ 3.224,00 ";08/05/2024;;;FALSE;;"1,82";3;13
E100340;Belém;mecanico;L035;manha;" R$ 3.508,00 ";10/05/2024;;;TRUE;15/03/2025;"3,01";2;13
E100341;Goiânia;motorista_campo;L034;manha;" R$ 3.112,00 ";28/05/2024;;;FALSE;;"3,44";1;13
E100342;Manaus;front_atendimento;L053;manha;" R$ 2.407,00 ";09/05/2024;;;FALSE;;"3,58";0;13
E100343;São Paulo;organizador_patio;L039;manha;" R$ 2.370,00 ";26/02/2024;30/06/2024;transferencia;FALSE;;"3,77";1;4
E100344;Uberlândia;consultor_tecnico;L027;tarde;" R$ 3.515,00 ";17/07/2023;30/06/2025;justa_causa;FALSE;;"3,04";0;23
E100345;Porto Alegre;motorista_campo;L038;manha;" R$ 2.895,00 ";20/03/2024;;;FALSE;;"4,11";2;15
E100346;Curitiba;mecanico;L032;manha;" R$ 3.026,00 ";04/01/2024;;;FALSE;;"2,99";4;17
E100347;Rio de Janeiro;mecanico;L028;manha;" R$ 3.325,00 ";11/06/2024;;;TRUE;15/03/2025;"4,04";2;12
E100348;São Paulo;motorista_campo;L020;tarde;" R$ 3.067,00 ";19/11/2023;30/06/2024;outros;FALSE;;"3,57";1;7
E100349;São Luís;mecanico;L046;noite;" R$ 3.224,00 ";18/12/2023;31/03/2024;pedido;FALSE;;"3,03";1;3
E100350;São Luís;motorista_campo;L022;manha;" R$ 2.921,00 ";22/04/2024;31/07/2024;pedido;FALSE;;"2,91";2;3
E100351;Fortaleza;mecanico;L019;manha;" R$ 3.209,00 ";09/09/2023;31/08/2024;pedido;FALSE;;"2,66";3;11
E100352;Maceió;lider_area;L016;noite;" R$ 5.713,00 ";10/11/2023;;;FALSE;;"3,35";4;19
E100353;Vitória;organizador_patio;L046;manha;" R$ 2.343,00 ";24/10/2023;;;FALSE;;"2,76";0;20
E100354;Uberlândia;lider_geral;L012;manha;" R$ 9.818,00 ";27/01/2024;;;FALSE;;"2,76";2;17
E100355;Manaus;mecanico;L033;noite;" R$ 2.933,00 ";22/09/2023;29/02/2024;desempenho;FALSE;;"3,6";3;5
E100356;Recife;organizador_patio;L039;tarde;" R$ 2.223,00 ";21/02/2024;31/01/2024;pedido;FALSE;;"4,76";2;0
E100357;Maceió;mecanico;L051;tarde;" R$ 3.348,00 ";03/09/2023;;;FALSE;;"2,57";6;21
E100358;Fortaleza;estoquista;L056;tarde;" R$ 2.546,00 ";17/06/2024;;;FALSE;;"2,77";4;12
E100359;Florianópolis;lider_area;L005;manha;" R$ 5.398,00 ";30/01/2024;;;FALSE;;"3,73";1;17
E100360;Florianópolis;lider_area;L035;manha;" R$ 6.014,00 ";18/09/2023;28/02/2025;justa_causa;FALSE;;"1,92";4;17
E100361;Curitiba;mecanico;L031;tarde;" R$ 3.007,00 ";03/09/2023;;;FALSE;;"4,69";2;21
E100362;Recife;estoquista;L002;tarde;" R$ 2.538,00 ";05/06/2024;30/04/2024;pedido;FALSE;;"3,68";2;0
E100363;Natal;estoquista;L002;manha;" R$ 2.355,00 ";06/05/2024;31/01/2025;justa_causa;FALSE;;"4,22";0;8
E100364;Rio de Janeiro;motorista_campo;L013;manha;" R$ 2.842,00 ";19/04/2024;;;FALSE;;"3,01";2;14
E100365;Ribeirão Preto;consultor_tecnico;L047;manha;" R$ 3.275,00 ";10/10/2023;31/08/2024;pedido;FALSE;;"3,72";2;10
E100366;Porto Alegre;motorista_campo;L057;manha;" R$ 2.975,00 ";22/08/2023;31/08/2024;outros;FALSE;;"3,12";5;12
E100367;Uberlândia;front_atendimento;L045;manha;" R$ 2.347,00 ";02/10/2023;31/12/2024;desempenho;FALSE;;"3,98";3;14
E100368;Goiânia;mecanico;L008;tarde;" R$ 3.460,00 ";22/03/2024;;;FALSE;;1;2;15
E100369;Curitiba;front_atendimento;L005;manha;" R$ 2.386,00 ";17/07/2023;31/12/2024;desempenho;FALSE;;"4,18";1;17
E100370;Vitória;mecanico;L007;manha;" R$ 3.365,00 ";07/03/2024;29/02/2024;outros;FALSE;;"3,84";2;0
E100371;São Paulo;organizador_patio;L044;tarde;" R$ 2.299,00 ";26/11/2023;;;FALSE;;"3,26";0;19
E100372;Goiânia;front_atendimento;L041;manha;" R$ 2.269,00 ";19/01/2024;30/06/2024;desempenho;FALSE;;"2,92";3;5
E100373;Salvador;mecanico;L031;manha;" R$ 2.927,00 ";14/10/2023;30/04/2024;pedido;TRUE;26/02/2025;"3,16";0;6
E100374;Ribeirão Preto;motorista_campo;L018;tarde;" R$ 2.953,00 ";23/12/2023;;;FALSE;;"4,57";3;18
E100375;São Paulo;consultor_tecnico;L027;tarde;" R$ 3.520,00 ";17/07/2023;;;FALSE;;"3,08";1;23
E100376;Belo Horizonte;consultor_tecnico;L028;tarde;" R$ 3.209,00 ";06/04/2024;;;FALSE;;"2,36";1;14
E100377;Belo Horizonte;estoquista;L035;tarde;" R$ 2.252,00 ";15/11/2023;28/02/2025;desempenho;FALSE;;"3,76";2;15
E100378;Maceió;lider_geral;L027;tarde;" R$ 7.692,00 ";01/12/2023;;;FALSE;;"4,06";4;18
E100379;Brasília;mecanico;L054;tarde;" R$ 3.343,00 ";23/08/2023;30/06/2024;transferencia;FALSE;;5;1;10
E100380;Natal;lider_area;L003;tarde;" R$ 5.768,00 ";20/02/2024;;;FALSE;;"2,51";3;16
E100381;Campinas;mecanico;L028;manha;" R$ 3.446,00 ";05/12/2023;;;FALSE;;"3,2";2;18
E100382;Porto Alegre;front_atendimento;L044;manha;" R$ 2.273,00 ";06/01/2024;31/03/2025;desempenho;FALSE;;"2,65";1;14
E100383;Manaus;organizador_patio;L010;tarde;" R$ 2.583,00 ";21/10/2023;;;FALSE;;"3,01";1;20
E100384;Salvador;soldador;L039;tarde;" R$ 2.985,00 ";11/01/2024;31/01/2024;justa_causa;FALSE;;"4,13";4;0
E100385;Florianópolis;consultor_tecnico;L051;tarde;" R$ 3.337,00 ";05/10/2023;;;FALSE;;"4,09";2;20
E100386;Goiânia;consultor_tecnico;L012;noite;" R$ 3.480,00 ";17/09/2023;;;FALSE;;"4,47";3;21
E100387;Maceió;front_atendimento;L036;tarde;" R$ 2.360,00 ";07/08/2023;;;FALSE;;"3,82";3;22
E100388;Maceió;mecanico;L035;tarde;" R$ 3.402,00 ";09/09/2023;28/02/2025;pedido;TRUE;20/03/2025;"3,32";1;17
E100389;Florianópolis;mecanico;L025;manha;" R$ 3.270,00 ";12/05/2024;30/04/2025;desempenho;FALSE;;"3,67";0;11
E100390;Recife;motorista_campo;L038;tarde;" R$ 3.079,00 ";05/09/2023;;;FALSE;;"3,76";2;21
E100391;Natal;mecanico;L018;manha;" R$ 3.471,00 ";26/01/2024;;;TRUE;25/02/2025;"2,48";2;17
E100392;Brasília;lider_geral;L046;manha;" R$ 9.358,00 ";23/01/2024;30/04/2025;pedido;FALSE;;"4,42";5;15
E100393;Porto Alegre;lider_geral;L016;manha;" R$ 8.530,00 ";12/01/2024;;;FALSE;;"2,96";1;17
E100394;Salvador;consultor_tecnico;L051;manha;" R$ 3.598,00 ";14/09/2023;31/07/2024;pedido;FALSE;;"3,32";1;10
E100395;São Luís;mecanico;L036;tarde;" R$ 3.107,00 ";26/03/2024;30/04/2024;desempenho;FALSE;;"4,02";3;1
E100396;Salvador;estoquista;L004;manha;" R$ 2.588,00 ";15/10/2023;;;FALSE;;"3,39";2;20
E100397;Uberlândia;mecanico;L042;tarde;" R$ 3.198,00 ";06/10/2023;31/08/2024;pedido;FALSE;;"3,86";5;10
E100398;São Luís;consultor_tecnico;L049;manha;" R$ 3.384,00 ";22/04/2024;30/09/2024;pedido;FALSE;;"3,15";0;5
E100399;Campinas;mecanico;L060;tarde;" R$ 3.352,00 ";12/09/2023;31/01/2025;transferencia;TRUE;18/01/2025;"4,55";2;16
E100400;Natal;consultor_tecnico;L036;noite;" R$ 3.367,00 ";04/07/2023;;;FALSE;;"3,39";1;23
E100401;Rio de Janeiro;lider_area;L059;noite;" R$ 6.123,00 ";10/02/2024;30/11/2024;pedido;FALSE;;"3,84";0;9
E100402;Brasília;soldador;L055;tarde;" R$ 3.288,00 ";10/12/2023;;;FALSE;;"2,09";0;18
E100403;Belo Horizonte;front_atendimento;L005;tarde;" R$ 2.289,00 ";15/10/2023;;;FALSE;;"3,98";4;20
E100404;Natal;mecanico;L013;tarde;" R$ 3.284,00 ";20/11/2023;;;FALSE;;"2,99";2;19
E100405;Goiânia;mecanico;L046;manha;" R$ 3.581,00 ";03/11/2023;;;FALSE;;"3,34";3;19
E100406;Salvador;lider_geral;L025;manha;" R$ 8.495,00 ";01/06/2024;;;FALSE;;"2,86";3;12
E100407;São Luís;mecanico;L034;manha;" R$ 3.027,00 ";02/09/2023;;;TRUE;30/03/2025;"3,87";2;21
E100408;Recife;organizador_patio;L040;noite;" R$ 2.317,00 ";07/02/2024;;;FALSE;;4;1;16
E100409;Ribeirão Preto;mecanico;L027;manha;" R$ 3.626,00 ";26/08/2023;;;FALSE;;"3,66";1;22
E100410;Natal;organizador_patio;L035;tarde;" R$ 2.210,00 ";06/03/2024;29/02/2024;transferencia;FALSE;;"2,81";3;0
E100411;São Paulo;motorista_campo;L021;tarde;" R$ 2.834,00 ";02/02/2024;31/03/2025;pedido;FALSE;;"3,76";0;13
E100412;Uberlândia;organizador_patio;L012;manha;" R$ 2.466,00 ";19/02/2024;31/05/2025;pedido;FALSE;;"2,87";3;15
E100413;Manaus;mecanico;L014;tarde;" R$ 3.279,00 ";13/08/2023;31/10/2024;justa_causa;FALSE;;"3,34";2;14
E100414;São Paulo;estoquista;L034;tarde;" R$ 2.467,00 ";16/06/2024;;;FALSE;;"4,25";3;12
E100415;Porto Alegre;front_atendimento;L008;manha;" R$ 2.317,00 ";24/06/2024;31/05/2024;desempenho;FALSE;;"1,94";1;0
E100416;Ribeirão Preto;organizador_patio;L024;manha;" R$ 2.275,00 ";21/12/2023;30/04/2025;pedido;FALSE;;"2,6";1;16
E100417;Rio de Janeiro;front_atendimento;L014;manha;" R$ 2.550,00 ";17/01/2024;31/10/2024;pedido;FALSE;;"2,7";0;9
E100418;São Luís;mecanico;L027;tarde;" R$ 3.189,00 ";25/09/2023;;;TRUE;15/03/2025;"3,3";1;21
E100419;Salvador;mecanico;L012;tarde;" R$ 3.445,00 ";20/09/2023;;;FALSE;;"2,18";3;21
E100420;Florianópolis;mecanico;L018;tarde;" R$ 3.278,00 ";31/07/2023;;;FALSE;;"2,95";3;23
E100421;Florianópolis;lider_area;L004;noite;" R$ 5.427,00 ";30/12/2023;;;FALSE;;"3,75";1;18
E100422;Brasília;consultor_tecnico;L006;tarde;" R$ 3.449,00 ";26/06/2024;;;FALSE;;"3,43";1;12
E100423;Curitiba;lider_area;L041;manha;" R$ 5.457,00 ";21/05/2024;;;FALSE;;"4,09";3;13
E100424;Rio de Janeiro;motorista_campo;L035;tarde;" R$ 2.940,00 ";16/05/2024;30/04/2024;pedido;FALSE;;"2,57";2;0
E100425;São Luís;lider_geral;L046;tarde;" R$ 8.710,00 ";17/12/2023;;;FALSE;;"3,79";2;18
E100426;Ribeirão Preto;mecanico;L053;tarde;" R$ 3.392,00 ";25/11/2023;;;FALSE;;"3,44";1;19
E100427;Curitiba;mecanico;L012;manha;" R$ 2.970,00 ";19/01/2024;31/03/2024;desempenho;TRUE;24/01/2025;"2,66";0;2
E100428;Maceió;motorista_campo;L038;noite;" R$ 2.857,00 ";24/07/2023;31/08/2024;desempenho;FALSE;;"2,95";1;13
E100429;Goiânia;organizador_patio;L046;manha;" R$ 2.277,00 ";06/07/2023;31/01/2024;transferencia;FALSE;;"4,64";2;6
E100430;Goiânia;motorista_campo;L058;tarde;" R$ 3.086,00 ";05/05/2024;30/04/2025;transferencia;FALSE;;"4,38";1;11
E100431;Vitória;organizador_patio;L042;manha;" R$ 2.041,00 ";07/04/2024;;;FALSE;;"3,61";1;14
E100432;Rio de Janeiro;consultor_tecnico;L038;tarde;" R$ 3.720,00 ";27/03/2024;;;FALSE;;"4,21";3;15
